crawled_count,saved_count,category,virtual_web_count,target_len,timestamp
80,1,education,21,12.25,1700246800667724779
80,0,Agriculture,21,12.25,1700246800667724779
80,1,technology,21,12.25,1700246800667724779
80,0,transport,21,12.25,1700246800667724779
80,0,climate_environment,21,12.25,1700246800667724779
80,2,finance,21,12.25,1700246800667724779
90,0,health,21,16.0,1700246815380313933
90,1,education,21,16.0,1700246815380313933
90,0,Agriculture,21,16.0,1700246815380313933
90,1,technology,21,16.0,1700246815380313933
90,0,transport,21,16.0,1700246815380313933
90,0,climate_environment,21,16.0,1700246815380313933
90,3,finance,21,16.0,1700246815380313933
100,0,health,21,16.0,1700246829851553075
100,1,education,21,16.0,1700246829851553075
100,0,Agriculture,21,16.0,1700246829851553075
100,1,technology,21,16.0,1700246829851553075
100,0,transport,21,16.0,1700246829851553075
100,0,climate_environment,21,16.0,1700246829851553075
100,3,finance,21,16.0,1700246829851553075
110,0,health,21,16.833333333333332,1700246843503326127
110,1,education,21,16.833333333333332,1700246843503326127
110,0,Agriculture,21,16.833333333333332,1700246843503326127
110,1,technology,21,16.833333333333332,1700246843503326127
110,0,transport,21,16.833333333333332,1700246843503326127
110,0,climate_environment,21,16.833333333333332,1700246843503326127
110,4,finance,21,16.833333333333332,1700246843503326127
120,0,health,21,16.857142857142858,1700246857626526149
120,1,education,21,16.857142857142858,1700246857626526149
120,0,Agriculture,21,16.857142857142858,1700246857626526149
120,1,technology,21,16.857142857142858,1700246857626526149
120,0,transport,21,16.857142857142858,1700246857626526149
120,0,climate_environment,21,16.857142857142858,1700246857626526149
120,5,finance,21,16.857142857142858,1700246857626526149
130,0,health,21,10.75,1700246873963978806
130,1,education,21,10.75,1700246873963978806
130,0,Agriculture,21,10.75,1700246873963978806
130,1,technology,21,10.75,1700246873963978806
130,0,transport,21,10.75,1700246873963978806
130,1,climate_environment,21,10.75,1700246873963978806
130,9,finance,21,10.75,1700246873963978806
140,0,health,21,10.75,1700246889140550888
140,1,education,21,10.75,1700246889140550888
140,0,Agriculture,21,10.75,1700246889140550888
140,1,technology,21,10.75,1700246889140550888
140,0,transport,21,10.75,1700246889140550888
140,1,climate_environment,21,10.75,1700246889140550888
140,9,finance,21,10.75,1700246889140550888
150,0,health,21,11.153846153846153,1700246903487325835
150,1,education,21,11.153846153846153,1700246903487325835
150,0,Agriculture,21,11.153846153846153,1700246903487325835
150,1,technology,21,11.153846153846153,1700246903487325835
150,0,transport,21,11.153846153846153,1700246903487325835
150,1,climate_environment,21,11.153846153846153,1700246903487325835
150,10,finance,21,11.153846153846153,1700246903487325835
160,0,health,21,11.153846153846153,1700246915864733983
160,1,education,21,11.153846153846153,1700246915864733983
160,0,Agriculture,21,11.153846153846153,1700246915864733983
160,1,technology,21,11.153846153846153,1700246915864733983
160,0,transport,21,11.153846153846153,1700246915864733983
160,1,climate_environment,21,11.153846153846153,1700246915864733983
160,10,finance,21,11.153846153846153,1700246915864733983
170,1,health,21,9.941176470588236,1700246946640372272
170,1,education,21,9.941176470588236,1700246946640372272
170,0,Agriculture,21,9.941176470588236,1700246946640372272
170,1,technology,21,9.941176470588236,1700246946640372272
170,0,transport,21,9.941176470588236,1700246946640372272
170,1,climate_environment,21,9.941176470588236,1700246946640372272
170,13,finance,21,9.941176470588236,1700246946640372272
180,1,health,21,8.65,1700246966543554667
180,1,education,21,8.65,1700246966543554667
180,0,Agriculture,21,8.65,1700246966543554667
180,1,technology,21,8.65,1700246966543554667
180,0,transport,21,8.65,1700246966543554667
180,1,climate_environment,21,8.65,1700246966543554667
180,16,finance,21,8.65,1700246966543554667
190,1,health,21,8.545454545454545,1700246980889736974
190,1,education,21,8.545454545454545,1700246980889736974
190,0,Agriculture,21,8.545454545454545,1700246980889736974
190,1,technology,21,8.545454545454545,1700246980889736974
190,0,transport,21,8.545454545454545,1700246980889736974
190,1,climate_environment,21,8.545454545454545,1700246980889736974
190,18,finance,21,8.545454545454545,1700246980889736974
200,1,health,21,8.545454545454545,1700246995944674736
200,1,education,21,8.545454545454545,1700246995944674736
200,0,Agriculture,21,8.545454545454545,1700246995944674736
200,1,technology,21,8.545454545454545,1700246995944674736
200,0,transport,21,8.545454545454545,1700246995944674736
200,1,climate_environment,21,8.545454545454545,1700246995944674736
200,18,finance,21,8.545454545454545,1700246995944674736
210,1,health,42,8.375,1700247013608170471
210,1,education,42,8.375,1700247013608170471
210,0,Agriculture,42,8.375,1700247013608170471
210,1,technology,42,8.375,1700247013608170471
210,0,transport,42,8.375,1700247013608170471
210,1,climate_environment,42,8.375,1700247013608170471
210,20,finance,42,8.375,1700247013608170471
220,1,health,42,8.48,1700247029682907115
220,1,education,42,8.48,1700247029682907115
220,1,Agriculture,42,8.48,1700247029682907115
220,1,technology,42,8.48,1700247029682907115
220,0,transport,42,8.48,1700247029682907115
220,1,climate_environment,42,8.48,1700247029682907115
220,20,finance,42,8.48,1700247029682907115
230,1,health,42,8.76923076923077,1700247066917254526
230,1,education,42,8.76923076923077,1700247066917254526
230,1,Agriculture,42,8.76923076923077,1700247066917254526
230,1,technology,42,8.76923076923077,1700247066917254526
230,0,transport,42,8.76923076923077,1700247066917254526
230,1,climate_environment,42,8.76923076923077,1700247066917254526
230,21,finance,42,8.76923076923077,1700247066917254526
240,1,health,42,8.76923076923077,1700247089707144385
240,1,education,42,8.76923076923077,1700247089707144385
240,1,Agriculture,42,8.76923076923077,1700247089707144385
240,1,technology,42,8.76923076923077,1700247089707144385
240,0,transport,42,8.76923076923077,1700247089707144385
240,1,climate_environment,42,8.76923076923077,1700247089707144385
240,21,finance,42,8.76923076923077,1700247089707144385
250,1,health,42,8.76923076923077,1700247114896849465
250,1,education,42,8.76923076923077,1700247114896849465
250,1,Agriculture,42,8.76923076923077,1700247114896849465
250,1,technology,42,8.76923076923077,1700247114896849465
250,0,transport,42,8.76923076923077,1700247114896849465
250,1,climate_environment,42,8.76923076923077,1700247114896849465
250,21,finance,42,8.76923076923077,1700247114896849465
260,1,health,42,8.76923076923077,1700247130017890904
260,1,education,42,8.76923076923077,1700247130017890904
260,1,Agriculture,42,8.76923076923077,1700247130017890904
260,1,technology,42,8.76923076923077,1700247130017890904
260,0,transport,42,8.76923076923077,1700247130017890904
260,1,climate_environment,42,8.76923076923077,1700247130017890904
260,21,finance,42,8.76923076923077,1700247130017890904
270,1,health,42,8.76923076923077,1700247143962959738
270,1,education,42,8.76923076923077,1700247143962959738
270,1,Agriculture,42,8.76923076923077,1700247143962959738
270,1,technology,42,8.76923076923077,1700247143962959738
270,0,transport,42,8.76923076923077,1700247143962959738
270,1,climate_environment,42,8.76923076923077,1700247143962959738
270,21,finance,42,8.76923076923077,1700247143962959738
280,1,health,42,9.75,1700247158141571670
280,1,education,42,9.75,1700247158141571670
280,1,Agriculture,42,9.75,1700247158141571670
280,1,technology,42,9.75,1700247158141571670
280,0,transport,42,9.75,1700247158141571670
280,3,climate_environment,42,9.75,1700247158141571670
280,21,finance,42,9.75,1700247158141571670
290,1,health,42,9.931034482758621,1700247172663940476
290,1,education,42,9.931034482758621,1700247172663940476
290,1,Agriculture,42,9.931034482758621,1700247172663940476
290,1,technology,42,9.931034482758621,1700247172663940476
290,0,transport,42,9.931034482758621,1700247172663940476
290,4,climate_environment,42,9.931034482758621,1700247172663940476
290,21,finance,42,9.931034482758621,1700247172663940476
300,1,health,42,9.516129032258064,1700247193309331081
300,2,education,42,9.516129032258064,1700247193309331081
300,1,Agriculture,42,9.516129032258064,1700247193309331081
300,1,technology,42,9.516129032258064,1700247193309331081
300,1,transport,42,9.516129032258064,1700247193309331081
300,4,climate_environment,42,9.516129032258064,1700247193309331081
300,21,finance,42,9.516129032258064,1700247193309331081
310,1,health,42,9.4375,1700247206311103678
310,2,education,42,9.4375,1700247206311103678
310,1,Agriculture,42,9.4375,1700247206311103678
310,1,technology,42,9.4375,1700247206311103678
310,1,transport,42,9.4375,1700247206311103678
310,5,climate_environment,42,9.4375,1700247206311103678
310,21,finance,42,9.4375,1700247206311103678
320,1,health,42,9.4375,1700247223790936296
320,2,education,42,9.4375,1700247223790936296
320,1,Agriculture,42,9.4375,1700247223790936296
320,1,technology,42,9.4375,1700247223790936296
320,1,transport,42,9.4375,1700247223790936296
320,5,climate_environment,42,9.4375,1700247223790936296
320,21,finance,42,9.4375,1700247223790936296
330,1,health,42,9.4375,1700247238287375470
330,2,education,42,9.4375,1700247238287375470
330,1,Agriculture,42,9.4375,1700247238287375470
330,1,technology,42,9.4375,1700247238287375470
330,1,transport,42,9.4375,1700247238287375470
330,5,climate_environment,42,9.4375,1700247238287375470
330,21,finance,42,9.4375,1700247238287375470
340,1,health,42,9.4375,1700247268373533620
340,2,education,42,9.4375,1700247268373533620
340,1,Agriculture,42,9.4375,1700247268373533620
340,1,technology,42,9.4375,1700247268373533620
340,1,transport,42,9.4375,1700247268373533620
340,5,climate_environment,42,9.4375,1700247268373533620
340,21,finance,42,9.4375,1700247268373533620
350,1,health,42,10.363636363636363,1700247284132249473
350,2,education,42,10.363636363636363,1700247284132249473
350,1,Agriculture,42,10.363636363636363,1700247284132249473
350,1,technology,42,10.363636363636363,1700247284132249473
350,1,transport,42,10.363636363636363,1700247284132249473
350,6,climate_environment,42,10.363636363636363,1700247284132249473
350,21,finance,42,10.363636363636363,1700247284132249473
360,1,health,42,10.5,1700247298176556462
360,2,education,42,10.5,1700247298176556462
360,1,Agriculture,42,10.5,1700247298176556462
360,1,technology,42,10.5,1700247298176556462
360,1,transport,42,10.5,1700247298176556462
360,7,climate_environment,42,10.5,1700247298176556462
360,21,finance,42,10.5,1700247298176556462
370,1,health,42,10.5,1700247315166465605
370,2,education,42,10.5,1700247315166465605
370,1,Agriculture,42,10.5,1700247315166465605
370,1,technology,42,10.5,1700247315166465605
370,1,transport,42,10.5,1700247315166465605
370,7,climate_environment,42,10.5,1700247315166465605
370,21,finance,42,10.5,1700247315166465605
380,1,health,42,10.527777777777779,1700247332383464009
380,2,education,42,10.527777777777779,1700247332383464009
380,1,Agriculture,42,10.527777777777779,1700247332383464009
380,2,technology,42,10.527777777777779,1700247332383464009
380,1,transport,42,10.527777777777779,1700247332383464009
380,7,climate_environment,42,10.527777777777779,1700247332383464009
380,22,finance,42,10.527777777777779,1700247332383464009
390,1,health,42,10.324324324324325,1700247351002433093
390,2,education,42,10.324324324324325,1700247351002433093
390,1,Agriculture,42,10.324324324324325,1700247351002433093
390,2,technology,42,10.324324324324325,1700247351002433093
390,1,transport,42,10.324324324324325,1700247351002433093
390,8,climate_environment,42,10.324324324324325,1700247351002433093
390,22,finance,42,10.324324324324325,1700247351002433093
400,1,health,42,10.5,1700247366416666510
400,2,education,42,10.5,1700247366416666510
400,1,Agriculture,42,10.5,1700247366416666510
400,2,technology,42,10.5,1700247366416666510
400,1,transport,42,10.5,1700247366416666510
400,8,climate_environment,42,10.5,1700247366416666510
400,23,finance,42,10.5,1700247366416666510
410,1,health,42,10.41025641025641,1700247383446423858
410,3,education,42,10.41025641025641,1700247383446423858
410,1,Agriculture,42,10.41025641025641,1700247383446423858
410,2,technology,42,10.41025641025641,1700247383446423858
410,1,transport,42,10.41025641025641,1700247383446423858
410,8,climate_environment,42,10.41025641025641,1700247383446423858
410,23,finance,42,10.41025641025641,1700247383446423858
420,2,health,42,10.21951219512195,1700247405297383002
420,3,education,42,10.21951219512195,1700247405297383002
420,1,Agriculture,42,10.21951219512195,1700247405297383002
420,2,technology,42,10.21951219512195,1700247405297383002
420,1,transport,42,10.21951219512195,1700247405297383002
420,9,climate_environment,42,10.21951219512195,1700247405297383002
420,23,finance,42,10.21951219512195,1700247405297383002
430,2,health,42,10.21951219512195,1700247418540389486
430,3,education,42,10.21951219512195,1700247418540389486
430,1,Agriculture,42,10.21951219512195,1700247418540389486
430,2,technology,42,10.21951219512195,1700247418540389486
430,1,transport,42,10.21951219512195,1700247418540389486
430,9,climate_environment,42,10.21951219512195,1700247418540389486
430,23,finance,42,10.21951219512195,1700247418540389486
440,2,health,42,10.404761904761905,1700247434670265106
440,4,education,42,10.404761904761905,1700247434670265106
440,1,Agriculture,42,10.404761904761905,1700247434670265106
440,2,technology,42,10.404761904761905,1700247434670265106
440,1,transport,42,10.404761904761905,1700247434670265106
440,9,climate_environment,42,10.404761904761905,1700247434670265106
440,23,finance,42,10.404761904761905,1700247434670265106
450,2,health,42,10.279069767441861,1700247453897402817
450,4,education,42,10.279069767441861,1700247453897402817
450,1,Agriculture,42,10.279069767441861,1700247453897402817
450,2,technology,42,10.279069767441861,1700247453897402817
450,1,transport,42,10.279069767441861,1700247453897402817
450,9,climate_environment,42,10.279069767441861,1700247453897402817
450,24,finance,42,10.279069767441861,1700247453897402817
460,2,health,42,10.279069767441861,1700247475200523712
460,4,education,42,10.279069767441861,1700247475200523712
460,1,Agriculture,42,10.279069767441861,1700247475200523712
460,2,technology,42,10.279069767441861,1700247475200523712
460,1,transport,42,10.279069767441861,1700247475200523712
460,9,climate_environment,42,10.279069767441861,1700247475200523712
460,24,finance,42,10.279069767441861,1700247475200523712
470,2,health,63,0.25634249471458775,1703593577553258958
470,4,education,63,0.25634249471458775,1703593577553258958
470,2,Agriculture,63,0.25634249471458775,1703593577553258958
470,2,technology,63,0.25634249471458775,1703593577553258958
470,1,transport,63,0.25634249471458775,1703593577553258958
470,9,climate_environment,63,0.25634249471458775,1703593577553258958
470,24,finance,63,0.25634249471458775,1703593577553258958
480,2,health,63,0.5617571059431524,1703593589489848244
480,5,education,63,0.5617571059431524,1703593589489848244
480,2,Agriculture,63,0.5617571059431524,1703593589489848244
480,2,technology,63,0.5617571059431524,1703593589489848244
480,1,transport,63,0.5617571059431524,1703593589489848244
480,9,climate_environment,63,0.5617571059431524,1703593589489848244
480,24,finance,63,0.5617571059431524,1703593589489848244
490,2,health,63,0.5617571059431524,1703593603427498242
490,5,education,63,0.5617571059431524,1703593603427498242
490,2,Agriculture,63,0.5617571059431524,1703593603427498242
490,2,technology,63,0.5617571059431524,1703593603427498242
490,1,transport,63,0.5617571059431524,1703593603427498242
490,9,climate_environment,63,0.5617571059431524,1703593603427498242
490,24,finance,63,0.5617571059431524,1703593603427498242
500,2,health,63,1.0495449949443882,1703593613649871128
500,5,education,63,1.0495449949443882,1703593613649871128
500,2,Agriculture,63,1.0495449949443882,1703593613649871128
500,3,technology,63,1.0495449949443882,1703593613649871128
500,1,transport,63,1.0495449949443882,1703593613649871128
500,9,climate_environment,63,1.0495449949443882,1703593613649871128
500,24,finance,63,1.0495449949443882,1703593613649871128
510,2,health,63,1.1548738248391885,1703593625435791748
510,5,education,63,1.1548738248391885,1703593625435791748
510,2,Agriculture,63,1.1548738248391885,1703593625435791748
510,3,technology,63,1.1548738248391885,1703593625435791748
510,1,transport,63,1.1548738248391885,1703593625435791748
510,9,climate_environment,63,1.1548738248391885,1703593625435791748
510,25,finance,63,1.1548738248391885,1703593625435791748
520,2,health,63,1.1548738248391885,1703593637179854079
520,5,education,63,1.1548738248391885,1703593637179854079
520,2,Agriculture,63,1.1548738248391885,1703593637179854079
520,3,technology,63,1.1548738248391885,1703593637179854079
520,1,transport,63,1.1548738248391885,1703593637179854079
520,9,climate_environment,63,1.1548738248391885,1703593637179854079
520,25,finance,63,1.1548738248391885,1703593637179854079
530,2,health,63,1.5474806201550386,1703593649689736847
530,5,education,63,1.5474806201550386,1703593649689736847
530,2,Agriculture,63,1.5474806201550386,1703593649689736847
530,3,technology,63,1.5474806201550386,1703593649689736847
530,1,transport,63,1.5474806201550386,1703593649689736847
530,9,climate_environment,63,1.5474806201550386,1703593649689736847
530,26,finance,63,1.5474806201550386,1703593649689736847
540,2,health,63,1.6791646891314664,1703593665528075066
540,5,education,63,1.6791646891314664,1703593665528075066
540,2,Agriculture,63,1.6791646891314664,1703593665528075066
540,3,technology,63,1.6791646891314664,1703593665528075066
540,1,transport,63,1.6791646891314664,1703593665528075066
540,10,climate_environment,63,1.6791646891314664,1703593665528075066
540,26,finance,63,1.6791646891314664,1703593665528075066
550,2,health,63,1.905581395348837,1703593676079291815
550,5,education,63,1.905581395348837,1703593676079291815
550,2,Agriculture,63,1.905581395348837,1703593676079291815
550,3,technology,63,1.905581395348837,1703593676079291815
550,1,transport,63,1.905581395348837,1703593676079291815
550,10,climate_environment,63,1.905581395348837,1703593676079291815
550,27,finance,63,1.905581395348837,1703593676079291815
560,2,health,63,2.142726858185134,1703593687398977569
560,5,education,63,2.142726858185134,1703593687398977569
560,2,Agriculture,63,2.142726858185134,1703593687398977569
560,3,technology,63,2.142726858185134,1703593687398977569
560,1,transport,63,2.142726858185134,1703593687398977569
560,11,climate_environment,63,2.142726858185134,1703593687398977569
560,27,finance,63,2.142726858185134,1703593687398977569
570,2,health,63,2.1592128801431127,1703593698340826925
570,5,education,63,2.1592128801431127,1703593698340826925
570,2,Agriculture,63,2.1592128801431127,1703593698340826925
570,3,technology,63,2.1592128801431127,1703593698340826925
570,1,transport,63,2.1592128801431127,1703593698340826925
570,11,climate_environment,63,2.1592128801431127,1703593698340826925
570,28,finance,63,2.1592128801431127,1703593698340826925
580,2,health,63,2.3260201842913557,1703593709381219614
580,5,education,63,2.3260201842913557,1703593709381219614
580,2,Agriculture,63,2.3260201842913557,1703593709381219614
580,3,technology,63,2.3260201842913557,1703593709381219614
580,1,transport,63,2.3260201842913557,1703593709381219614
580,12,climate_environment,63,2.3260201842913557,1703593709381219614
580,28,finance,63,2.3260201842913557,1703593709381219614
590,2,health,63,2.5422049956933677,1703593724975438809
590,5,education,63,2.5422049956933677,1703593724975438809
590,2,Agriculture,63,2.5422049956933677,1703593724975438809
590,3,technology,63,2.5422049956933677,1703593724975438809
590,1,transport,63,2.5422049956933677,1703593724975438809
590,12,climate_environment,63,2.5422049956933677,1703593724975438809
590,29,finance,63,2.5422049956933677,1703593724975438809
600,2,health,63,2.60507399577167,1703593737633424631
600,5,education,63,2.60507399577167,1703593737633424631
600,2,Agriculture,63,2.60507399577167,1703593737633424631
600,3,technology,63,2.60507399577167,1703593737633424631
600,1,transport,63,2.60507399577167,1703593737633424631
600,12,climate_environment,63,2.60507399577167,1703593737633424631
600,30,finance,63,2.60507399577167,1703593737633424631
610,2,health,63,2.7943696450428397,1703593752410762153
610,5,education,63,2.7943696450428397,1703593752410762153
610,2,Agriculture,63,2.7943696450428397,1703593752410762153
610,3,technology,63,2.7943696450428397,1703593752410762153
610,1,transport,63,2.7943696450428397,1703593752410762153
610,12,climate_environment,63,2.7943696450428397,1703593752410762153
610,32,finance,63,2.7943696450428397,1703593752410762153
620,2,health,63,2.73354355538037,1703593766216158750
620,5,education,63,2.73354355538037,1703593766216158750
620,2,Agriculture,63,2.73354355538037,1703593766216158750
620,3,technology,63,2.73354355538037,1703593766216158750
620,1,transport,63,2.73354355538037,1703593766216158750
620,12,climate_environment,63,2.73354355538037,1703593766216158750
620,34,finance,63,2.73354355538037,1703593766216158750
630,2,health,63,2.8754688672168043,1703593779084849705
630,5,education,63,2.8754688672168043,1703593779084849705
630,2,Agriculture,63,2.8754688672168043,1703593779084849705
630,3,technology,63,2.8754688672168043,1703593779084849705
630,1,transport,63,2.8754688672168043,1703593779084849705
630,12,climate_environment,63,2.8754688672168043,1703593779084849705
630,37,finance,63,2.8754688672168043,1703593779084849705
640,4,health,63,2.5733204134366923,1703593801825447674
640,5,education,63,2.5733204134366923,1703593801825447674
640,2,Agriculture,63,2.5733204134366923,1703593801825447674
640,3,technology,63,2.5733204134366923,1703593801825447674
640,1,transport,63,2.5733204134366923,1703593801825447674
640,12,climate_environment,63,2.5733204134366923,1703593801825447674
640,45,finance,63,2.5733204134366923,1703593801825447674
650,4,health,84,2.7298502707868746,1703593816998565613
650,5,education,84,2.7298502707868746,1703593816998565613
650,2,Agriculture,84,2.7298502707868746,1703593816998565613
650,3,technology,84,2.7298502707868746,1703593816998565613
650,1,transport,84,2.7298502707868746,1703593816998565613
650,12,climate_environment,84,2.7298502707868746,1703593816998565613
650,46,finance,84,2.7298502707868746,1703593816998565613
660,4,health,84,2.7199874292897546,1703593826967626793
660,5,education,84,2.7199874292897546,1703593826967626793
660,2,Agriculture,84,2.7199874292897546,1703593826967626793
660,3,technology,84,2.7199874292897546,1703593826967626793
660,1,transport,84,2.7199874292897546,1703593826967626793
660,12,climate_environment,84,2.7199874292897546,1703593826967626793
660,47,finance,84,2.7199874292897546,1703593826967626793
670,4,health,84,2.7199874292897546,1703593842383669382
670,5,education,84,2.7199874292897546,1703593842383669382
670,2,Agriculture,84,2.7199874292897546,1703593842383669382
670,3,technology,84,2.7199874292897546,1703593842383669382
670,1,transport,84,2.7199874292897546,1703593842383669382
670,12,climate_environment,84,2.7199874292897546,1703593842383669382
670,47,finance,84,2.7199874292897546,1703593842383669382
680,4,health,84,2.950387596899225,1703593852446590494
680,5,education,84,2.950387596899225,1703593852446590494
680,2,Agriculture,84,2.950387596899225,1703593852446590494
680,3,technology,84,2.950387596899225,1703593852446590494
680,1,transport,84,2.950387596899225,1703593852446590494
680,12,climate_environment,84,2.950387596899225,1703593852446590494
680,48,finance,84,2.950387596899225,1703593852446590494
690,4,health,84,2.950387596899225,1703593862317480612
690,5,education,84,2.950387596899225,1703593862317480612
690,2,Agriculture,84,2.950387596899225,1703593862317480612
690,3,technology,84,2.950387596899225,1703593862317480612
690,1,transport,84,2.950387596899225,1703593862317480612
690,12,climate_environment,84,2.950387596899225,1703593862317480612
690,48,finance,84,2.950387596899225,1703593862317480612
700,4,health,84,3.1615667074663403,1703593877887378832
700,5,education,84,3.1615667074663403,1703593877887378832
700,2,Agriculture,84,3.1615667074663403,1703593877887378832
700,3,technology,84,3.1615667074663403,1703593877887378832
700,1,transport,84,3.1615667074663403,1703593877887378832
700,12,climate_environment,84,3.1615667074663403,1703593877887378832
700,49,finance,84,3.1615667074663403,1703593877887378832
710,4,health,84,3.1615667074663403,1703593888912381143
710,5,education,84,3.1615667074663403,1703593888912381143
710,2,Agriculture,84,3.1615667074663403,1703593888912381143
710,3,technology,84,3.1615667074663403,1703593888912381143
710,1,transport,84,3.1615667074663403,1703593888912381143
710,12,climate_environment,84,3.1615667074663403,1703593888912381143
710,49,finance,84,3.1615667074663403,1703593888912381143
720,4,health,84,3.1615667074663403,1703593899251123844
720,5,education,84,3.1615667074663403,1703593899251123844
720,2,Agriculture,84,3.1615667074663403,1703593899251123844
720,3,technology,84,3.1615667074663403,1703593899251123844
720,1,transport,84,3.1615667074663403,1703593899251123844
720,12,climate_environment,84,3.1615667074663403,1703593899251123844
720,49,finance,84,3.1615667074663403,1703593899251123844
730,4,health,84,3.1615667074663403,1703593909057391060
730,5,education,84,3.1615667074663403,1703593909057391060
730,2,Agriculture,84,3.1615667074663403,1703593909057391060
730,3,technology,84,3.1615667074663403,1703593909057391060
730,1,transport,84,3.1615667074663403,1703593909057391060
730,12,climate_environment,84,3.1615667074663403,1703593909057391060
730,49,finance,84,3.1615667074663403,1703593909057391060
740,4,health,84,3.7438840229537904,1703593922736671718
740,5,education,84,3.7438840229537904,1703593922736671718
740,3,Agriculture,84,3.7438840229537904,1703593922736671718
740,3,technology,84,3.7438840229537904,1703593922736671718
740,1,transport,84,3.7438840229537904,1703593922736671718
740,12,climate_environment,84,3.7438840229537904,1703593922736671718
740,49,finance,84,3.7438840229537904,1703593922736671718
750,4,health,84,3.7438840229537904,1703593946724540655
750,5,education,84,3.7438840229537904,1703593946724540655
750,3,Agriculture,84,3.7438840229537904,1703593946724540655
750,3,technology,84,3.7438840229537904,1703593946724540655
750,1,transport,84,3.7438840229537904,1703593946724540655
750,12,climate_environment,84,3.7438840229537904,1703593946724540655
750,49,finance,84,3.7438840229537904,1703593946724540655
760,5,health,84,3.8881932021466903,1703593974058365922
760,5,education,84,3.8881932021466903,1703593974058365922
760,3,Agriculture,84,3.8881932021466903,1703593974058365922
760,3,technology,84,3.8881932021466903,1703593974058365922
760,1,transport,84,3.8881932021466903,1703593974058365922
760,12,climate_environment,84,3.8881932021466903,1703593974058365922
760,49,finance,84,3.8881932021466903,1703593974058365922
770,5,health,84,3.8881932021466903,1703593991531940830
770,5,education,84,3.8881932021466903,1703593991531940830
770,3,Agriculture,84,3.8881932021466903,1703593991531940830
770,3,technology,84,3.8881932021466903,1703593991531940830
770,1,transport,84,3.8881932021466903,1703593991531940830
770,12,climate_environment,84,3.8881932021466903,1703593991531940830
770,49,finance,84,3.8881932021466903,1703593991531940830
780,5,health,84,4.090988372093023,1703594009845310580
780,5,education,84,4.090988372093023,1703594009845310580
780,3,Agriculture,84,4.090988372093023,1703594009845310580
780,3,technology,84,4.090988372093023,1703594009845310580
780,1,transport,84,4.090988372093023,1703594009845310580
780,13,climate_environment,84,4.090988372093023,1703594009845310580
780,50,finance,84,4.090988372093023,1703594009845310580
790,5,health,84,4.090988372093023,1703594036386339450
790,5,education,84,4.090988372093023,1703594036386339450
790,3,Agriculture,84,4.090988372093023,1703594036386339450
790,3,technology,84,4.090988372093023,1703594036386339450
790,1,transport,84,4.090988372093023,1703594036386339450
790,13,climate_environment,84,4.090988372093023,1703594036386339450
790,50,finance,84,4.090988372093023,1703594036386339450
800,5,health,84,4.250358886017801,1703594050757878154
800,5,education,84,4.250358886017801,1703594050757878154
800,3,Agriculture,84,4.250358886017801,1703594050757878154
800,4,technology,84,4.250358886017801,1703594050757878154
800,1,transport,84,4.250358886017801,1703594050757878154
800,13,climate_environment,84,4.250358886017801,1703594050757878154
800,50,finance,84,4.250358886017801,1703594050757878154
810,5,health,84,4.250358886017801,1703594061504811844
810,5,education,84,4.250358886017801,1703594061504811844
