crawled_count,saved_count,category,virtual_web_count,target_len,timestamp
80,1,finance,105,4.636363636363637,1703593672280532761
90,1,health,105,6.0,1703593687119436260
90,0,education,105,6.0,1703593687119436260
90,2,Agriculture,105,6.0,1703593687119436260
90,1,technology,105,6.0,1703593687119436260
90,0,transport,105,6.0,1703593687119436260
90,7,climate_environment,105,6.0,1703593687119436260
90,1,finance,105,6.0,1703593687119436260
100,2,health,105,5.0,1703593703560916245
100,0,education,105,5.0,1703593703560916245
100,3,Agriculture,105,5.0,1703593703560916245
100,1,technology,105,5.0,1703593703560916245
100,0,transport,105,5.0,1703593703560916245
100,10,climate_environment,105,5.0,1703593703560916245
100,1,finance,105,5.0,1703593703560916245
110,2,health,105,5.222222222222222,1703593721011791724
110,0,education,105,5.222222222222222,1703593721011791724
110,3,Agriculture,105,5.222222222222222,1703593721011791724
110,1,technology,105,5.222222222222222,1703593721011791724
110,0,transport,105,5.222222222222222,1703593721011791724
110,11,climate_environment,105,5.222222222222222,1703593721011791724
110,1,finance,105,5.222222222222222,1703593721011791724
120,2,health,105,4.95,1703593748626151810
120,0,education,105,4.95,1703593748626151810
120,4,Agriculture,105,4.95,1703593748626151810
120,1,technology,105,4.95,1703593748626151810
120,0,transport,105,4.95,1703593748626151810
120,12,climate_environment,105,4.95,1703593748626151810
120,1,finance,105,4.95,1703593748626151810
130,2,health,105,5.238095238095238,1703593778608806174
130,0,education,105,5.238095238095238,1703593778608806174
130,4,Agriculture,105,5.238095238095238,1703593778608806174
130,1,technology,105,5.238095238095238,1703593778608806174
130,0,transport,105,5.238095238095238,1703593778608806174
130,13,climate_environment,105,5.238095238095238,1703593778608806174
130,1,finance,105,5.238095238095238,1703593778608806174
140,3,health,105,5.681818181818182,1703593801883021561
140,0,education,105,5.681818181818182,1703593801883021561
140,4,Agriculture,105,5.681818181818182,1703593801883021561
140,1,technology,105,5.681818181818182,1703593801883021561
140,0,transport,105,5.681818181818182,1703593801883021561
140,13,climate_environment,105,5.681818181818182,1703593801883021561
140,1,finance,105,5.681818181818182,1703593801883021561
150,5,health,105,5.115384615384615,1703593820688315566
150,0,education,105,5.115384615384615,1703593820688315566
150,4,Agriculture,105,5.115384615384615,1703593820688315566
150,1,technology,105,5.115384615384615,1703593820688315566
150,0,transport,105,5.115384615384615,1703593820688315566
150,15,climate_environment,105,5.115384615384615,1703593820688315566
150,1,finance,105,5.115384615384615,1703593820688315566
160,6,health,105,4.896551724137931,1703593847278904506
160,0,education,105,4.896551724137931,1703593847278904506
160,5,Agriculture,105,4.896551724137931,1703593847278904506
160,1,technology,105,4.896551724137931,1703593847278904506
160,0,transport,105,4.896551724137931,1703593847278904506
160,16,climate_environment,105,4.896551724137931,1703593847278904506
160,1,finance,105,4.896551724137931,1703593847278904506
170,7,health,105,4.529411764705882,1703593867736528798
170,0,education,105,4.529411764705882,1703593867736528798
170,7,Agriculture,105,4.529411764705882,1703593867736528798
170,1,technology,105,4.529411764705882,1703593867736528798
170,0,transport,105,4.529411764705882,1703593867736528798
170,18,climate_environment,105,4.529411764705882,1703593867736528798
170,1,finance,105,4.529411764705882,1703593867736528798
180,7,health,105,4.529411764705882,1703593892044843378
180,0,education,105,4.529411764705882,1703593892044843378
180,7,Agriculture,105,4.529411764705882,1703593892044843378
180,1,technology,105,4.529411764705882,1703593892044843378
180,0,transport,105,4.529411764705882,1703593892044843378
180,18,climate_environment,105,4.529411764705882,1703593892044843378
180,1,finance,105,4.529411764705882,1703593892044843378
190,7,health,105,5.0,1703593910357799659
190,0,education,105,5.0,1703593910357799659
190,7,Agriculture,105,5.0,1703593910357799659
190,1,technology,105,5.0,1703593910357799659
190,0,transport,105,5.0,1703593910357799659
190,19,climate_environment,105,5.0,1703593910357799659
190,1,finance,105,5.0,1703593910357799659
200,7,health,105,4.945945945945946,1703593927533143117
200,0,education,105,4.945945945945946,1703593927533143117
200,7,Agriculture,105,4.945945945945946,1703593927533143117
200,3,technology,105,4.945945945945946,1703593927533143117
200,0,transport,105,4.945945945945946,1703593927533143117
200,19,climate_environment,105,4.945945945945946,1703593927533143117
200,1,finance,105,4.945945945945946,1703593927533143117
210,7,health,105,4.945945945945946,1703593946560540690
210,0,education,105,4.945945945945946,1703593946560540690
210,7,Agriculture,105,4.945945945945946,1703593946560540690
210,3,technology,105,4.945945945945946,1703593946560540690
210,0,transport,105,4.945945945945946,1703593946560540690
210,19,climate_environment,105,4.945945945945946,1703593946560540690
210,1,finance,105,4.945945945945946,1703593946560540690
220,7,health,105,4.945945945945946,1703593972543600735
220,0,education,105,4.945945945945946,1703593972543600735
220,7,Agriculture,105,4.945945945945946,1703593972543600735
220,3,technology,105,4.945945945945946,1703593972543600735
220,0,transport,105,4.945945945945946,1703593972543600735
220,19,climate_environment,105,4.945945945945946,1703593972543600735
220,1,finance,105,4.945945945945946,1703593972543600735
230,7,health,105,4.945945945945946,1703593990313228833
230,0,education,105,4.945945945945946,1703593990313228833
230,7,Agriculture,105,4.945945945945946,1703593990313228833
230,3,technology,105,4.945945945945946,1703593990313228833
230,0,transport,105,4.945945945945946,1703593990313228833
230,19,climate_environment,105,4.945945945945946,1703593990313228833
230,1,finance,105,4.945945945945946,1703593990313228833
240,7,health,105,5.743589743589744,1703594009014805923
240,0,education,105,5.743589743589744,1703594009014805923
240,7,Agriculture,105,5.743589743589744,1703594009014805923
240,3,technology,105,5.743589743589744,1703594009014805923
240,0,transport,105,5.743589743589744,1703594009014805923
240,21,climate_environment,105,5.743589743589744,1703594009014805923
240,1,finance,105,5.743589743589744,1703594009014805923
250,7,health,105,5.743589743589744,1703594037211929053
250,0,education,105,5.743589743589744,1703594037211929053
250,7,Agriculture,105,5.743589743589744,1703594037211929053
250,3,technology,105,5.743589743589744,1703594037211929053
250,0,transport,105,5.743589743589744,1703594037211929053
250,21,climate_environment,105,5.743589743589744,1703594037211929053
250,1,finance,105,5.743589743589744,1703594037211929053
260,7,health,105,5.833333333333333,1703594056985521269
260,0,education,105,5.833333333333333,1703594056985521269
260,7,Agriculture,105,5.833333333333333,1703594056985521269
260,4,technology,105,5.833333333333333,1703594056985521269
260,0,transport,105,5.833333333333333,1703594056985521269
260,23,climate_environment,105,5.833333333333333,1703594056985521269
260,1,finance,105,5.833333333333333,1703594056985521269
270,7,health,105,5.833333333333333,1703594073774585631
270,0,education,105,5.833333333333333,1703594073774585631
270,7,Agriculture,105,5.833333333333333,1703594073774585631
270,4,technology,105,5.833333333333333,1703594073774585631
270,0,transport,105,5.833333333333333,1703594073774585631
270,23,climate_environment,105,5.833333333333333,1703594073774585631
270,1,finance,105,5.833333333333333,1703594073774585631
280,7,health,105,5.931818181818182,1703594100592359636
280,0,education,105,5.931818181818182,1703594100592359636
280,7,Agriculture,105,5.931818181818182,1703594100592359636
280,4,technology,105,5.931818181818182,1703594100592359636
280,0,transport,105,5.931818181818182,1703594100592359636
280,25,climate_environment,105,5.931818181818182,1703594100592359636
280,1,finance,105,5.931818181818182,1703594100592359636
290,7,health,105,5.931818181818182,1703594117176000117
290,0,education,105,5.931818181818182,1703594117176000117
290,7,Agriculture,105,5.931818181818182,1703594117176000117
290,4,technology,105,5.931818181818182,1703594117176000117
290,0,transport,105,5.931818181818182,1703594117176000117
290,25,climate_environment,105,5.931818181818182,1703594117176000117
290,1,finance,105,5.931818181818182,1703594117176000117
300,7,health,105,6.333333333333333,1703594146153277157
300,0,education,105,6.333333333333333,1703594146153277157
300,7,Agriculture,105,6.333333333333333,1703594146153277157
300,4,technology,105,6.333333333333333,1703594146153277157
300,0,transport,105,6.333333333333333,1703594146153277157
300,26,climate_environment,105,6.333333333333333,1703594146153277157
300,1,finance,105,6.333333333333333,1703594146153277157
310,7,health,105,6.333333333333333,1703594163100858914
310,0,education,105,6.333333333333333,1703594163100858914
310,7,Agriculture,105,6.333333333333333,1703594163100858914
310,4,technology,105,6.333333333333333,1703594163100858914
310,0,transport,105,6.333333333333333,1703594163100858914
310,26,climate_environment,105,6.333333333333333,1703594163100858914
310,1,finance,105,6.333333333333333,1703594163100858914
320,7,health,105,6.630434782608695,1703594184143103358
320,0,education,105,6.630434782608695,1703594184143103358
320,7,Agriculture,105,6.630434782608695,1703594184143103358
320,4,technology,105,6.630434782608695,1703594184143103358
320,0,transport,105,6.630434782608695,1703594184143103358
320,27,climate_environment,105,6.630434782608695,1703594184143103358
320,1,finance,105,6.630434782608695,1703594184143103358
330,7,health,105,6.479166666666667,1703594203535057583
330,0,education,105,6.479166666666667,1703594203535057583
330,9,Agriculture,105,6.479166666666667,1703594203535057583
330,4,technology,105,6.479166666666667,1703594203535057583
330,0,transport,105,6.479166666666667,1703594203535057583
330,27,climate_environment,105,6.479166666666667,1703594203535057583
330,1,finance,105,6.479166666666667,1703594203535057583
340,7,health,105,6.479166666666667,1703594221617407694
340,0,education,105,6.479166666666667,1703594221617407694
340,9,Agriculture,105,6.479166666666667,1703594221617407694
340,4,technology,105,6.479166666666667,1703594221617407694
340,0,transport,105,6.479166666666667,1703594221617407694
340,27,climate_environment,105,6.479166666666667,1703594221617407694
340,1,finance,105,6.479166666666667,1703594221617407694
350,7,health,105,6.529411764705882,1703594240560547944
350,0,education,105,6.529411764705882,1703594240560547944
350,11,Agriculture,105,6.529411764705882,1703594240560547944
350,4,technology,105,6.529411764705882,1703594240560547944
350,0,transport,105,6.529411764705882,1703594240560547944
350,28,climate_environment,105,6.529411764705882,1703594240560547944
350,1,finance,105,6.529411764705882,1703594240560547944
360,7,health,105,6.351851851851852,1703594257913891751
360,0,education,105,6.351851851851852,1703594257913891751
360,11,Agriculture,105,6.351851851851852,1703594257913891751
360,4,technology,105,6.351851851851852,1703594257913891751
360,0,transport,105,6.351851851851852,1703594257913891751
360,31,climate_environment,105,6.351851851851852,1703594257913891751
360,1,finance,105,6.351851851851852,1703594257913891751
370,7,health,105,6.381818181818182,1703594279049936472
370,0,education,105,6.381818181818182,1703594279049936472
370,11,Agriculture,105,6.381818181818182,1703594279049936472
370,4,technology,105,6.381818181818182,1703594279049936472
370,0,transport,105,6.381818181818182,1703594279049936472
370,32,climate_environment,105,6.381818181818182,1703594279049936472
370,1,finance,105,6.381818181818182,1703594279049936472
380,7,health,105,6.381818181818182,1703594295658816635
380,0,education,105,6.381818181818182,1703594295658816635
380,11,Agriculture,105,6.381818181818182,1703594295658816635
380,4,technology,105,6.381818181818182,1703594295658816635
380,0,transport,105,6.381818181818182,1703594295658816635
380,32,climate_environment,105,6.381818181818182,1703594295658816635
380,1,finance,105,6.381818181818182,1703594295658816635
390,7,health,105,6.381818181818182,1703594314836289009
390,0,education,105,6.381818181818182,1703594314836289009
390,11,Agriculture,105,6.381818181818182,1703594314836289009
390,4,technology,105,6.381818181818182,1703594314836289009
390,0,transport,105,6.381818181818182,1703594314836289009
390,32,climate_environment,105,6.381818181818182,1703594314836289009
390,1,finance,105,6.381818181818182,1703594314836289009
400,7,health,105,6.666666666666667,1703594333942047467
400,1,education,105,6.666666666666667,1703594333942047467
400,12,Agriculture,105,6.666666666666667,1703594333942047467
400,4,technology,105,6.666666666666667,1703594333942047467
400,0,transport,105,6.666666666666667,1703594333942047467
400,32,climate_environment,105,6.666666666666667,1703594333942047467
400,1,finance,105,6.666666666666667,1703594333942047467
410,7,health,105,6.694915254237288,1703594353306790563
410,1,education,105,6.694915254237288,1703594353306790563
410,12,Agriculture,105,6.694915254237288,1703594353306790563
410,4,technology,105,6.694915254237288,1703594353306790563
410,1,transport,105,6.694915254237288,1703594353306790563
410,33,climate_environment,105,6.694915254237288,1703594353306790563
410,1,finance,105,6.694915254237288,1703594353306790563
420,7,health,105,6.694915254237288,1703594369084379790
420,1,education,105,6.694915254237288,1703594369084379790
420,12,Agriculture,105,6.694915254237288,1703594369084379790
420,4,technology,105,6.694915254237288,1703594369084379790
420,1,transport,105,6.694915254237288,1703594369084379790
420,33,climate_environment,105,6.694915254237288,1703594369084379790
420,1,finance,105,6.694915254237288,1703594369084379790
430,7,health,105,6.8,1703594387978476795
430,2,education,105,6.8,1703594387978476795
430,12,Agriculture,105,6.8,1703594387978476795
430,4,technology,105,6.8,1703594387978476795
430,1,transport,105,6.8,1703594387978476795
430,33,climate_environment,105,6.8,1703594387978476795
430,1,finance,105,6.8,1703594387978476795
440,7,health,105,6.8,1703594408968748909
440,2,education,105,6.8,1703594408968748909
440,12,Agriculture,105,6.8,1703594408968748909
440,4,technology,105,6.8,1703594408968748909
440,1,transport,105,6.8,1703594408968748909
440,33,climate_environment,105,6.8,1703594408968748909
440,1,finance,105,6.8,1703594408968748909
450,7,health,105,6.983606557377049,1703594424589916950
450,2,education,105,6.983606557377049,1703594424589916950
450,12,Agriculture,105,6.983606557377049,1703594424589916950
450,4,technology,105,6.983606557377049,1703594424589916950
450,1,transport,105,6.983606557377049,1703594424589916950
450,34,climate_environment,105,6.983606557377049,1703594424589916950
450,1,finance,105,6.983606557377049,1703594424589916950
460,7,health,105,6.983606557377049,1703594443051009296
460,2,education,105,6.983606557377049,1703594443051009296
460,12,Agriculture,105,6.983606557377049,1703594443051009296
460,4,technology,105,6.983606557377049,1703594443051009296
460,1,transport,105,6.983606557377049,1703594443051009296
460,34,climate_environment,105,6.983606557377049,1703594443051009296
460,1,finance,105,6.983606557377049,1703594443051009296
470,7,health,105,6.983606557377049,1703594459592366290
470,2,education,105,6.983606557377049,1703594459592366290
470,12,Agriculture,105,6.983606557377049,1703594459592366290
470,4,technology,105,6.983606557377049,1703594459592366290
470,1,transport,105,6.983606557377049,1703594459592366290
470,34,climate_environment,105,6.983606557377049,1703594459592366290
470,1,finance,105,6.983606557377049,1703594459592366290
480,7,health,105,6.983606557377049,1703594492958239003
480,2,education,105,6.983606557377049,1703594492958239003
480,12,Agriculture,105,6.983606557377049,1703594492958239003
480,4,technology,105,6.983606557377049,1703594492958239003
480,1,transport,105,6.983606557377049,1703594492958239003
480,34,climate_environment,105,6.983606557377049,1703594492958239003
480,1,finance,105,6.983606557377049,1703594492958239003
490,7,health,105,6.983606557377049,1703594511176747551
490,2,education,105,6.983606557377049,1703594511176747551
490,12,Agriculture,105,6.983606557377049,1703594511176747551
490,4,technology,105,6.983606557377049,1703594511176747551
490,1,transport,105,6.983606557377049,1703594511176747551
490,34,climate_environment,105,6.983606557377049,1703594511176747551
490,1,finance,105,6.983606557377049,1703594511176747551
500,7,health,105,6.983606557377049,1703594531143428653
500,2,education,105,6.983606557377049,1703594531143428653
500,12,Agriculture,105,6.983606557377049,1703594531143428653
500,4,technology,105,6.983606557377049,1703594531143428653
500,1,transport,105,6.983606557377049,1703594531143428653
500,34,climate_environment,105,6.983606557377049,1703594531143428653
500,1,finance,105,6.983606557377049,1703594531143428653
510,7,health,105,6.983606557377049,1703594546098710462
510,2,education,105,6.983606557377049,1703594546098710462
510,12,Agriculture,105,6.983606557377049,1703594546098710462
510,4,technology,105,6.983606557377049,1703594546098710462
510,1,transport,105,6.983606557377049,1703594546098710462
510,34,climate_environment,105,6.983606557377049,1703594546098710462
510,1,finance,105,6.983606557377049,1703594546098710462
520,7,health,105,8.096774193548388,1703594565549539689
520,2,education,105,8.096774193548388,1703594565549539689
520,12,Agriculture,105,8.096774193548388,1703594565549539689
520,4,technology,105,8.096774193548388,1703594565549539689
520,2,transport,105,8.096774193548388,1703594565549539689
520,34,climate_environment,105,8.096774193548388,1703594565549539689
520,1,finance,105,8.096774193548388,1703594565549539689
530,7,health,105,8.096774193548388,1703594588447041408
530,2,education,105,8.096774193548388,1703594588447041408
530,12,Agriculture,105,8.096774193548388,1703594588447041408
530,4,technology,105,8.096774193548388,1703594588447041408
530,2,transport,105,8.096774193548388,1703594588447041408
530,34,climate_environment,105,8.096774193548388,1703594588447041408
530,1,finance,105,8.096774193548388,1703594588447041408
540,7,health,105,8.096774193548388,1703594610628383097
540,2,education,105,8.096774193548388,1703594610628383097
540,12,Agriculture,105,8.096774193548388,1703594610628383097
540,4,technology,105,8.096774193548388,1703594610628383097
540,2,transport,105,8.096774193548388,1703594610628383097
540,34,climate_environment,105,8.096774193548388,1703594610628383097
540,1,finance,105,8.096774193548388,1703594610628383097
550,8,health,105,8.215384615384615,1703594635328687821
550,2,education,105,8.215384615384615,1703594635328687821
550,13,Agriculture,105,8.215384615384615,1703594635328687821
550,4,technology,105,8.215384615384615,1703594635328687821
550,3,transport,105,8.215384615384615,1703594635328687821
550,34,climate_environment,105,8.215384615384615,1703594635328687821
550,1,finance,105,8.215384615384615,1703594635328687821
560,8,health,105,7.970588235294118,1703594653165055556
560,2,education,105,7.970588235294118,1703594653165055556
560,13,Agriculture,105,7.970588235294118,1703594653165055556
560,4,technology,105,7.970588235294118,1703594653165055556
560,3,transport,105,7.970588235294118,1703594653165055556
560,37,climate_environment,105,7.970588235294118,1703594653165055556
560,1,finance,105,7.970588235294118,1703594653165055556
570,8,health,105,7.971014492753623,1703594678890121790
570,2,education,105,7.971014492753623,1703594678890121790
570,14,Agriculture,105,7.971014492753623,1703594678890121790
570,4,technology,105,7.971014492753623,1703594678890121790
570,3,transport,105,7.971014492753623,1703594678890121790
570,37,climate_environment,105,7.971014492753623,1703594678890121790
570,1,finance,105,7.971014492753623,1703594678890121790
580,8,health,105,7.873239436619718,1703594711807477097
580,2,education,105,7.873239436619718,1703594711807477097
580,15,Agriculture,105,7.873239436619718,1703594711807477097
580,4,technology,105,7.873239436619718,1703594711807477097
580,3,transport,105,7.873239436619718,1703594711807477097
580,38,climate_environment,105,7.873239436619718,1703594711807477097
580,1,finance,105,7.873239436619718,1703594711807477097
590,8,health,105,7.876712328767123,1703594730290846499
590,2,education,105,7.876712328767123,1703594730290846499
590,16,Agriculture,105,7.876712328767123,1703594730290846499
590,4,technology,105,7.876712328767123,1703594730290846499
590,3,transport,105,7.876712328767123,1703594730290846499
590,39,climate_environment,105,7.876712328767123,1703594730290846499
590,1,finance,105,7.876712328767123,1703594730290846499
600,8,health,105,7.644736842105263,1703594750367038071
600,2,education,105,7.644736842105263,1703594750367038071
600,16,Agriculture,105,7.644736842105263,1703594750367038071
600,4,technology,105,7.644736842105263,1703594750367038071
600,3,transport,105,7.644736842105263,1703594750367038071
600,42,climate_environment,105,7.644736842105263,1703594750367038071
600,1,finance,105,7.644736842105263,1703594750367038071
610,8,health,105,7.644736842105263,1703594775065170422
610,2,education,105,7.644736842105263,1703594775065170422
610,16,Agriculture,105,7.644736842105263,1703594775065170422
610,4,technology,105,7.644736842105263,1703594775065170422
610,3,transport,105,7.644736842105263,1703594775065170422
610,42,climate_environment,105,7.644736842105263,1703594775065170422
610,1,finance,105,7.644736842105263,1703594775065170422
620,8,health,105,7.740259740259741,1703594791916965810
620,2,education,105,7.740259740259741,1703594791916965810
620,16,Agriculture,105,7.740259740259741,1703594791916965810
620,5,technology,105,7.740259740259741,1703594791916965810
620,3,transport,105,7.740259740259741,1703594791916965810
620,42,climate_environment,105,7.740259740259741,1703594791916965810
620,1,finance,105,7.740259740259741,1703594791916965810
630,8,health,105,7.8076923076923075,1703594807368602658
630,2,education,105,7.8076923076923075,1703594807368602658
630,16,Agriculture,105,7.8076923076923075,1703594807368602658
630,6,technology,105,7.8076923076923075,1703594807368602658
630,3,transport,105,7.8076923076923075,1703594807368602658
630,42,climate_environment,105,7.8076923076923075,1703594807368602658
630,1,finance,105,7.8076923076923075,1703594807368602658
640,8,health,105,7.8076923076923075,1703594826873711767
640,2,education,105,7.8076923076923075,1703594826873711767
640,16,Agriculture,105,7.8076923076923075,1703594826873711767
640,6,technology,105,7.8076923076923075,1703594826873711767
640,3,transport,105,7.8076923076923075,1703594826873711767
640,42,climate_environment,105,7.8076923076923075,1703594826873711767
640,1,finance,105,7.8076923076923075,1703594826873711767
650,8,health,105,7.8076923076923075,1703594842657637182
650,2,education,105,7.8076923076923075,1703594842657637182
650,16,Agriculture,105,7.8076923076923075,1703594842657637182
650,6,technology,105,7.8076923076923075,1703594842657637182
650,3,transport,105,7.8076923076923075,1703594842657637182
650,42,climate_environment,105,7.8076923076923075,1703594842657637182
650,1,finance,105,7.8076923076923075,1703594842657637182
660,8,health,105,7.8076923076923075,1703594864464561562
660,2,education,105,7.8076923076923075,1703594864464561562
660,16,Agriculture,105,7.8076923076923075,1703594864464561562
660,6,technology,105,7.8076923076923075,1703594864464561562
660,3,transport,105,7.8076923076923075,1703594864464561562
660,42,climate_environment,105,7.8076923076923075,1703594864464561562
660,1,finance,105,7.8076923076923075,1703594864464561562
670,8,health,105,8.215189873417721,1703594884631031913
670,2,education,105,8.215189873417721,1703594884631031913
670,16,Agriculture,105,8.215189873417721,1703594884631031913
670,6,technology,105,8.215189873417721,1703594884631031913
670,3,transport,105,8.215189873417721,1703594884631031913
670,43,climate_environment,105,8.215189873417721,1703594884631031913
670,1,finance,105,8.215189873417721,1703594884631031913
680,8,health,105,8.215189873417721,1703594911972898298
680,2,education,105,8.215189873417721,1703594911972898298
680,16,Agriculture,105,8.215189873417721,1703594911972898298
680,6,technology,105,8.215189873417721,1703594911972898298
680,3,transport,105,8.215189873417721,1703594911972898298
680,43,climate_environment,105,8.215189873417721,1703594911972898298
680,1,finance,105,8.215189873417721,1703594911972898298
690,8,health,105,8.215189873417721,1703594942704632357
690,2,education,105,8.215189873417721,1703594942704632357
690,16,Agriculture,105,8.215189873417721,1703594942704632357
690,6,technology,105,8.215189873417721,1703594942704632357
690,3,transport,105,8.215189873417721,1703594942704632357
690,43,climate_environment,105,8.215189873417721,1703594942704632357
690,1,finance,105,8.215189873417721,1703594942704632357
700,8,health,105,8.358024691358025,1703594971115443199
700,2,education,105,8.358024691358025,1703594971115443199
700,16,Agriculture,105,8.358024691358025,1703594971115443199
700,6,technology,105,8.358024691358025,1703594971115443199
700,3,transport,105,8.358024691358025,1703594971115443199
700,45,climate_environment,105,8.358024691358025,1703594971115443199
700,1,finance,105,8.358024691358025,1703594971115443199
710,8,health,105,8.358024691358025,1703594991862330828
710,2,education,105,8.358024691358025,1703594991862330828
710,16,Agriculture,105,8.358024691358025,1703594991862330828
710,6,technology,105,8.358024691358025,1703594991862330828
710,3,transport,105,8.358024691358025,1703594991862330828
710,45,climate_environment,105,8.358024691358025,1703594991862330828
710,1,finance,105,8.358024691358025,1703594991862330828
720,8,health,105,8.358024691358025,1703595014272174612
720,2,education,105,8.358024691358025,1703595014272174612
720,16,Agriculture,105,8.358024691358025,1703595014272174612
720,6,technology,105,8.358024691358025,1703595014272174612
720,3,transport,105,8.358024691358025,1703595014272174612
720,45,climate_environment,105,8.358024691358025,1703595014272174612
720,1,finance,105,8.358024691358025,1703595014272174612
730,8,health,105,8.682926829268293,1703595031372111843
730,2,education,105,8.682926829268293,1703595031372111843
730,16,Agriculture,105,8.682926829268293,1703595031372111843
730,6,technology,105,8.682926829268293,1703595031372111843
730,3,transport,105,8.682926829268293,1703595031372111843
730,46,climate_environment,105,8.682926829268293,1703595031372111843
730,1,finance,105,8.682926829268293,1703595031372111843
740,8,health,105,8.682926829268293,1703595048296888239
740,2,education,105,8.682926829268293,1703595048296888239
740,16,Agriculture,105,8.682926829268293,1703595048296888239
740,6,technology,105,8.682926829268293,1703595048296888239
740,3,transport,105,8.682926829268293,1703595048296888239
740,46,climate_environment,105,8.682926829268293,1703595048296888239
740,1,finance,105,8.682926829268293,1703595048296888239
750,8,health,105,8.682926829268293,1703595066365346895
750,2,education,105,8.682926829268293,1703595066365346895
750,16,Agriculture,105,8.682926829268293,1703595066365346895
750,6,technology,105,8.682926829268293,1703595066365346895
750,3,transport,105,8.682926829268293,1703595066365346895
750,46,climate_environment,105,8.682926829268293,1703595066365346895
750,1,finance,105,8.682926829268293,1703595066365346895
760,8,health,105,8.682926829268293,1703595091947189794
760,2,education,105,8.682926829268293,1703595091947189794
760,16,Agriculture,105,8.682926829268293,1703595091947189794
760,6,technology,105,8.682926829268293,1703595091947189794
760,3,transport,105,8.682926829268293,1703595091947189794
760,46,climate_environment,105,8.682926829268293,1703595091947189794
760,1,finance,105,8.682926829268293,1703595091947189794
770,8,health,105,8.682926829268293,1703595109434961236
770,2,education,105,8.682926829268293,1703595109434961236
770,16,Agriculture,105,8.682926829268293,1703595109434961236
770,6,technology,105,8.682926829268293,1703595109434961236
770,3,transport,105,8.682926829268293,1703595109434961236
770,46,climate_environment,105,8.682926829268293,1703595109434961236
770,1,finance,105,8.682926829268293,1703595109434961236
780,8,health,105,8.682926829268293,1703595124536684349
780,2,education,105,8.682926829268293,1703595124536684349
780,16,Agriculture,105,8.682926829268293,1703595124536684349
780,6,technology,105,8.682926829268293,1703595124536684349
780,3,transport,105,8.682926829268293,1703595124536684349
780,46,climate_environment,105,8.682926829268293,1703595124536684349
780,1,finance,105,8.682926829268293,1703595124536684349
790,8,health,105,8.682926829268293,1703595142887913992
790,2,education,105,8.682926829268293,1703595142887913992
790,16,Agriculture,105,8.682926829268293,1703595142887913992
790,6,technology,105,8.682926829268293,1703595142887913992
790,3,transport,105,8.682926829268293,1703595142887913992
790,46,climate_environment,105,8.682926829268293,1703595142887913992
790,1,finance,105,8.682926829268293,1703595142887913992
800,8,health,105,9.457831325301205,1703595159108971897
800,2,education,105,9.457831325301205,1703595159108971897
